,dataset,k,r,w,v,reduction,acc,eff,storage
0,satimage,5,2,chi,shep,,0.9007751937984496,1.8179614543914795,1
0,satimage,5,2,chi,shep,,0.9160186625194401,1.8150732517242432,1
0,satimage,5,2,chi,shep,,0.9071207430340558,1.8222484588623047,1
0,satimage,5,2,chi,shep,,0.9160186625194401,1.8130748271942139,1
0,satimage,5,2,chi,shep,,0.9112149532710281,1.8132209777832031,1
0,satimage,7,1,eq,maj,,0.895800933125972,1.8044826984405518,1
0,satimage,7,1,eq,maj,,0.9206842923794712,1.812523603439331,1
0,satimage,7,1,eq,maj,,0.9007751937984496,1.8680262565612793,1
0,satimage,7,1,eq,maj,,0.911353032659409,2.0223639011383057,1
0,satimage,7,1,eq,maj,,0.9190031152647975,1.8284568786621094,1
0,satimage,7,1,eq,maj,,0.9054263565891473,1.8042466640472412,1
0,satimage,7,1,eq,maj,,0.9191290824261276,1.8114991188049316,1
0,satimage,7,1,eq,maj,,0.9195046439628483,1.8069078922271729,1
0,satimage,7,1,eq,maj,,0.8989113530326595,1.8097774982452393,1
0,satimage,7,1,eq,maj,,0.9003115264797508,1.7900207042694092,1
0,satimage,7,1,eq,inv,,0.895800933125972,1.7903053760528564,1
0,satimage,7,1,eq,inv,,0.9222395023328149,1.795011043548584,1
0,satimage,7,1,eq,inv,,0.9023255813953488,1.8067679405212402,1
0,satimage,7,1,eq,inv,,0.9097978227060654,1.7947301864624023,1
0,satimage,7,1,eq,inv,,0.9221183800623053,1.7905933856964111,1
0,satimage,7,1,eq,inv,,0.9100775193798449,1.8025178909301758,1
0,satimage,7,1,eq,inv,,0.9237947122861586,1.796518325805664,1
0,satimage,7,1,eq,inv,,0.9195046439628483,1.80307936668396,1
0,satimage,7,1,eq,inv,,0.9004665629860031,1.7962749004364014,1
0,satimage,7,1,eq,inv,,0.9018691588785047,1.7957448959350586,1
0,satimage,7,1,eq,shep,,0.8989113530326595,1.796874761581421,1
0,satimage,7,1,eq,shep,,0.9222395023328149,1.8155896663665771,1
0,satimage,7,1,eq,shep,,0.9023255813953488,1.8063139915466309,1
0,satimage,7,1,eq,shep,,0.911353032659409,1.7970232963562012,1
0,satimage,7,1,eq,shep,,0.9252336448598131,1.788475513458252,1
0,satimage,7,1,eq,shep,,0.9085271317829458,1.8058128356933594,1
0,satimage,7,1,eq,shep,,0.9253499222395023,1.8015975952148438,1
0,satimage,7,1,eq,shep,,0.9179566563467493,1.8068749904632568,1
0,satimage,7,1,eq,shep,,0.9020217729393468,1.7989656925201416,1
0,satimage,7,1,eq,shep,,0.9018691588785047,1.8130738735198975,1
0,satimage,7,1,mi,maj,,0.8942457231726283,3.3953585624694824,1
0,satimage,7,1,mi,maj,,0.9160186625194401,3.367316246032715,1
0,satimage,7,1,mi,maj,,0.8992248062015504,3.4023799896240234,1
0,satimage,7,1,mi,maj,,0.9160186625194401,3.4127509593963623,1
0,satimage,7,1,mi,maj,,0.9252336448598131,3.3926281929016113,1
0,satimage,7,1,mi,maj,,0.9069767441860465,3.3831663131713867,1
0,satimage,7,1,mi,maj,,0.9160186625194401,3.3872358798980713,1
0,satimage,7,1,mi,maj,,0.9117647058823529,3.3969364166259766,1
0,satimage,7,1,mi,maj,,0.9066874027993779,3.3690011501312256,1
0,satimage,7,1,mi,maj,,0.9003115264797508,3.421455144882202,1
0,satimage,7,1,mi,inv,,0.8989113530326595,3.370098352432251,1
0,satimage,7,1,mi,inv,,0.9160186625194401,3.4026083946228027,1
0,satimage,7,1,mi,inv,,0.9038759689922481,3.416351795196533,1
0,satimage,7,1,mi,inv,,0.9160186625194401,3.406646728515625,1
0,satimage,7,1,mi,inv,,0.9283489096573209,3.3969016075134277,1
0,satimage,7,1,mi,inv,,0.9054263565891473,3.3914244174957275,1
0,satimage,7,1,mi,inv,,0.9222395023328149,3.3830742835998535,1
0,satimage,7,1,mi,inv,,0.913312693498452,3.416257858276367,1
0,satimage,7,1,mi,inv,,0.9051321928460342,3.4250741004943848,1
0,satimage,7,1,mi,inv,,0.9018691588785047,3.444533348083496,1
0,satimage,7,1,mi,shep,,0.8973561430793157,3.4462077617645264,1
0,satimage,7,1,mi,shep,,0.9160186625194401,3.4119608402252197,1
0,satimage,7,1,mi,shep,,0.9023255813953488,3.417341947555542,1
0,satimage,7,1,mi,shep,,0.9191290824261276,3.365293264389038,1
0,satimage,7,1,mi,shep,,0.926791277258567,3.4051783084869385,1
0,satimage,7,1,mi,shep,,0.9054263565891473,3.361646890640259,1
0,satimage,7,1,mi,shep,,0.9222395023328149,3.3750545978546143,1
0,satimage,7,1,mi,shep,,0.913312693498452,3.364689588546753,1
0,satimage,7,1,mi,shep,,0.9051321928460342,3.3607020378112793,1
0,satimage,7,1,mi,shep,,0.9018691588785047,3.377856969833374,1
0,satimage,7,1,chi,maj,,0.8989113530326595,1.806426763534546,1
0,satimage,7,1,chi,maj,,0.9097978227060654,1.8108241558074951,1
0,satimage,7,1,chi,maj,,0.9007751937984496,1.816554307937622,1
0,satimage,7,1,chi,maj,,0.9144634525660964,1.8047089576721191,1
0,satimage,7,1,chi,maj,,0.9221183800623053,1.8154006004333496,1
0,satimage,7,1,chi,maj,,0.9007751937984496,1.8060047626495361,1
0,satimage,7,1,chi,maj,,0.9160186625194401,1.8172008991241455,1
0,satimage,7,1,chi,maj,,0.9086687306501547,1.8246123790740967,1
0,satimage,7,1,chi,maj,,0.895800933125972,1.8136367797851562,1
0,satimage,7,1,chi,maj,,0.897196261682243,1.8287224769592285,1
0,satimage,7,1,chi,inv,,0.9004665629860031,1.82138991355896,1
0,satimage,7,1,chi,inv,,0.9144634525660964,1.8231847286224365,1
0,satimage,7,1,chi,inv,,0.9038759689922481,1.8301630020141602,1
0,satimage,7,1,chi,inv,,0.9144634525660964,1.8281521797180176,1
0,satimage,7,1,chi,inv,,0.9252336448598131,1.826997995376587,1
0,satimage,7,1,chi,inv,,0.9023255813953488,1.825138807296753,1
0,satimage,7,1,chi,inv,,0.9191290824261276,1.8364958763122559,1
0,satimage,7,1,chi,inv,,0.913312693498452,1.8300161361694336,1
0,satimage,7,1,chi,inv,,0.9004665629860031,1.8297457695007324,1
0,satimage,7,1,chi,inv,,0.9034267912772586,1.8254024982452393,1
0,satimage,7,1,chi,shep,,0.8942457231726283,1.8264212608337402,1
0,satimage,7,1,chi,shep,,0.9097978227060654,1.8164746761322021,1
0,satimage,7,1,chi,shep,,0.9085271317829458,1.8288891315460205,1
0,satimage,7,1,chi,shep,,0.8942457231726283,1.8689656257629395,1
0,satimage,7,1,chi,shep,,0.9127725856697819,1.8116276264190674,1
0,satimage,7,1,chi,shep,,0.8992248062015504,1.8472890853881836,1
0,satimage,7,1,chi,shep,,0.9066874027993779,1.8048994541168213,1
0,satimage,7,1,chi,shep,,0.8947368421052632,1.8049347400665283,1
0,satimage,7,1,chi,shep,,0.9051321928460342,1.7890243530273438,1
0,satimage,7,1,chi,shep,,0.9096573208722741,1.7987232208251953,1
0,satimage,7,1.5,eq,maj,,0.8942457231726283,6.051941633224487,1
0,satimage,7,1.5,eq,maj,,0.9097978227060654,6.055485963821411,1
0,satimage,7,1.5,eq,maj,,0.8992248062015504,6.096861362457275,1
0,satimage,7,1.5,eq,maj,,0.9175738724727839,6.045682907104492,1
0,satimage,7,1.5,eq,maj,,0.9221183800623053,6.046353340148926,1
0,satimage,7,1.5,eq,maj,,0.9038759689922481,6.070736646652222,1
0,satimage,7,1.5,eq,maj,,0.9191290824261276,6.054200887680054,1
0,satimage,7,1.5,eq,maj,,0.9179566563467493,6.068190813064575,1
0,satimage,7,1.5,eq,maj,,0.9035769828926905,6.057724714279175,1
0,satimage,7,1.5,eq,maj,,0.9049844236760125,6.043783903121948,1
0,satimage,7,1.5,eq,inv,,0.895800933125972,6.050716161727905,1
0,satimage,7,1.5,eq,inv,,0.9082426127527217,6.116282224655151,1
0,satimage,7,1.5,eq,inv,,0.8992248062015504,6.1055803298950195,1
0,satimage,7,1.5,eq,inv,,0.9160186625194401,6.091269493103027,1
0,satimage,7,1.5,eq,inv,,0.9252336448598131,6.065086364746094,1
0,satimage,7,1.5,eq,inv,,0.9054263565891473,6.110188007354736,1
0,satimage,7,1.5,eq,inv,,0.9206842923794712,6.086261510848999,1
0,satimage,7,1.5,eq,inv,,0.9226006191950464,6.105620622634888,1
0,satimage,7,1.5,eq,inv,,0.9035769828926905,6.056592226028442,1
0,satimage,7,1.5,eq,inv,,0.9065420560747663,6.0672080516815186,1
0,satimage,7,1.5,eq,shep,,0.895800933125972,6.057998180389404,1
0,satimage,7,1.5,eq,shep,,0.9082426127527217,6.061854362487793,1
0,satimage,7,1.5,eq,shep,,0.8992248062015504,6.0707197189331055,1
0,satimage,7,1.5,eq,shep,,0.9160186625194401,6.049330472946167,1
0,satimage,7,1.5,eq,shep,,0.9252336448598131,6.042125940322876,1
0,satimage,7,1.5,eq,shep,,0.9054263565891473,6.066350698471069,1
0,satimage,7,1.5,eq,shep,,0.9206842923794712,6.052622079849243,1
0,satimage,7,1.5,eq,shep,,0.9226006191950464,6.090893268585205,1
0,satimage,7,1.5,eq,shep,,0.9020217729393468,6.06238055229187,1
0,satimage,7,1.5,eq,shep,,0.9065420560747663,6.044636487960815,1
0,satimage,7,1.5,mi,maj,,0.8942457231726283,7.602071523666382,1
0,satimage,7,1.5,mi,maj,,0.911353032659409,7.620862245559692,1
0,satimage,7,1.5,mi,maj,,0.8930232558139535,7.649512767791748,1
0,satimage,7,1.5,mi,maj,,0.9129082426127527,7.634025812149048,1
0,satimage,7,1.5,mi,maj,,0.9314641744548287,7.620911598205566,1
0,satimage,7,1.5,mi,maj,,0.9069767441860465,7.61733603477478,1
0,satimage,7,1.5,mi,maj,,0.9191290824261276,7.595593690872192,1
0,satimage,7,1.5,mi,maj,,0.9148606811145511,7.6387553215026855,1
0,satimage,7,1.5,mi,maj,,0.9020217729393468,7.627769708633423,1
0,satimage,7,1.5,mi,maj,,0.9112149532710281,7.612010955810547,1
0,satimage,7,1.5,mi,inv,,0.8926905132192846,7.596982002258301,1
0,satimage,7,1.5,mi,inv,,0.9129082426127527,7.644678592681885,1
0,satimage,7,1.5,mi,inv,,0.8945736434108527,7.625754356384277,1
0,satimage,7,1.5,mi,inv,,0.9160186625194401,7.627298831939697,1
0,satimage,7,1.5,mi,inv,,0.9330218068535826,7.675948619842529,1
0,satimage,7,1.5,mi,inv,,0.9069767441860465,7.638443470001221,1
0,satimage,7,1.5,mi,inv,,0.9222395023328149,7.6404523849487305,1
0,satimage,7,1.5,mi,inv,,0.9164086687306502,7.625061273574829,1
0,satimage,7,1.5,mi,inv,,0.9035769828926905,7.620588302612305,1
0,satimage,7,1.5,mi,inv,,0.9096573208722741,7.6194658279418945,1
0,satimage,7,1.5,mi,shep,,0.8942457231726283,7.602426767349243,1
0,satimage,7,1.5,mi,shep,,0.9144634525660964,7.629013538360596,1
0,satimage,7,1.5,mi,shep,,0.8930232558139535,7.652629613876343,1
0,satimage,7,1.5,mi,shep,,0.9129082426127527,7.6066505908966064,1
0,satimage,7,1.5,mi,shep,,0.9330218068535826,7.630395174026489,1
0,satimage,7,1.5,mi,shep,,0.9085271317829458,7.7533183097839355,1
0,satimage,7,1.5,mi,shep,,0.9222395023328149,7.637709379196167,1
0,satimage,7,1.5,mi,shep,,0.9148606811145511,7.647709131240845,1
0,satimage,7,1.5,mi,shep,,0.9035769828926905,7.613101959228516,1
0,satimage,7,1.5,mi,shep,,0.9096573208722741,7.5885655879974365,1
0,satimage,7,1.5,chi,maj,,0.8880248833592534,6.063025712966919,1
0,satimage,7,1.5,chi,maj,,0.9129082426127527,6.0663230419158936,1
0,satimage,7,1.5,chi,maj,,0.8914728682170543,6.073904752731323,1
0,satimage,7,1.5,chi,maj,,0.9035769828926905,6.0447516441345215,1
0,satimage,7,1.5,chi,maj,,0.9314641744548287,6.0589919090271,1
0,satimage,7,1.5,chi,maj,,0.9054263565891473,6.067222595214844,1
0,satimage,7,1.5,chi,maj,,0.911353032659409,6.068899154663086,1
0,satimage,7,1.5,chi,maj,,0.9086687306501547,6.0786659717559814,1
0,satimage,7,1.5,chi,maj,,0.9082426127527217,6.062984943389893,1
0,satimage,7,1.5,chi,maj,,0.9034267912772586,6.034293174743652,1
0,satimage,7,1.5,chi,inv,,0.8895800933125972,6.0607829093933105,1
0,satimage,7,1.5,chi,inv,,0.9144634525660964,6.052044868469238,1
0,satimage,7,1.5,chi,inv,,0.8930232558139535,6.0754077434539795,1
0,satimage,7,1.5,chi,inv,,0.9066874027993779,6.066094398498535,1
0,satimage,7,1.5,chi,inv,,0.9314641744548287,6.048702955245972,1
0,satimage,7,1.5,chi,inv,,0.9085271317829458,6.062885999679565,1
0,satimage,7,1.5,chi,inv,,0.9160186625194401,6.082529783248901,1
0,satimage,7,1.5,chi,inv,,0.9086687306501547,6.075629949569702,1
0,satimage,7,1.5,chi,inv,,0.9097978227060654,6.048900604248047,1
0,satimage,7,1.5,chi,inv,,0.9096573208722741,6.044656991958618,1
0,satimage,7,1.5,chi,shep,,0.9004665629860031,6.087315320968628,1
0,satimage,7,1.5,chi,shep,,0.9097978227060654,6.052346706390381,1
0,satimage,7,1.5,chi,shep,,0.9116279069767442,6.055856704711914,1
0,satimage,7,1.5,chi,shep,,0.9097978227060654,6.043271780014038,1
0,satimage,7,1.5,chi,shep,,0.9252336448598131,6.061061382293701,1
0,satimage,7,1.5,chi,shep,,0.896124031007752,6.0619797706604,1
0,satimage,7,1.5,chi,shep,,0.9300155520995335,6.0444464683532715,1
0,satimage,7,1.5,chi,shep,,0.9055727554179567,6.0658862590789795,1
0,satimage,7,1.5,chi,shep,,0.9082426127527217,6.050570487976074,1
0,satimage,7,1.5,chi,shep,,0.9143302180685359,6.0378522872924805,1
0,satimage,7,2,eq,maj,,0.8880248833592534,1.789902925491333,1
0,satimage,7,2,eq,maj,,0.911353032659409,1.7944176197052002,1
0,satimage,7,2,eq,maj,,0.889922480620155,1.7964119911193848,1
0,satimage,7,2,eq,maj,,0.9160186625194401,1.7996516227722168,1
0,satimage,7,2,eq,maj,,0.9236760124610592,1.7857637405395508,1
0,satimage,7,2,eq,maj,,0.9054263565891473,1.8016607761383057,1
0,satimage,7,2,eq,maj,,0.9160186625194401,1.790846347808838,1
0,satimage,7,2,eq,maj,,0.9210526315789473,1.8045122623443604,1
0,satimage,7,2,eq,maj,,0.9004665629860031,1.799962043762207,1
0,satimage,7,2,eq,maj,,0.9049844236760125,1.7933964729309082,1
0,satimage,7,2,eq,inv,,0.8880248833592534,1.7910234928131104,1
0,satimage,7,2,eq,inv,,0.9129082426127527,1.8017215728759766,1
0,satimage,7,2,eq,inv,,0.8914728682170543,1.7978744506835938,1
0,satimage,7,2,eq,inv,,0.9160186625194401,1.7927417755126953,1
0,satimage,7,2,eq,inv,,0.9252336448598131,1.7906782627105713,1
0,satimage,7,2,eq,inv,,0.9054263565891473,1.795684814453125,1
0,satimage,7,2,eq,inv,,0.9160186625194401,1.7934162616729736,1
0,satimage,7,2,eq,inv,,0.9210526315789473,1.8036878108978271,1
0,satimage,7,2,eq,inv,,0.8989113530326595,1.7876522541046143,1
0,satimage,7,2,eq,inv,,0.9080996884735203,1.7936220169067383,1
0,satimage,7,2,eq,shep,,0.8880248833592534,1.7822892665863037,1
0,satimage,7,2,eq,shep,,0.911353032659409,1.792579174041748,1
0,satimage,7,2,eq,shep,,0.8914728682170543,1.7917909622192383,1
0,satimage,7,2,eq,shep,,0.9160186625194401,1.7871479988098145,1
0,satimage,7,2,eq,shep,,0.9252336448598131,1.788221836090088,1
0,satimage,7,2,eq,shep,,0.9054263565891473,1.7967946529388428,1
0,satimage,7,2,eq,shep,,0.9144634525660964,1.7925691604614258,1
0,satimage,7,2,eq,shep,,0.9210526315789473,1.8008921146392822,1
0,satimage,7,2,eq,shep,,0.8973561430793157,1.7909512519836426,1
0,satimage,7,2,eq,shep,,0.9080996884735203,1.800431251525879,1
0,satimage,7,2,mi,maj,,0.8880248833592534,3.3600571155548096,1
0,satimage,7,2,mi,maj,,0.9144634525660964,3.3527369499206543,1
0,satimage,7,2,mi,maj,,0.8945736434108527,3.3837890625,1
0,satimage,7,2,mi,maj,,0.9160186625194401,3.363492965698242,1
0,satimage,7,2,mi,maj,,0.9221183800623053,3.352782964706421,1
0,satimage,7,2,mi,maj,,0.9085271317829458,3.371730327606201,1
0,satimage,7,2,mi,maj,,0.9082426127527217,3.352727174758911,1
0,satimage,7,2,mi,maj,,0.9117647058823529,3.3677613735198975,1
0,satimage,7,2,mi,maj,,0.8942457231726283,3.358330011367798,1
0,satimage,7,2,mi,maj,,0.9065420560747663,3.3566319942474365,1
0,satimage,7,2,mi,inv,,0.8911353032659409,3.3300554752349854,1
0,satimage,7,2,mi,inv,,0.9160186625194401,3.3682713508605957,1
0,satimage,7,2,mi,inv,,0.8945736434108527,3.3672375679016113,1
0,satimage,7,2,mi,inv,,0.9144634525660964,3.340926170349121,1
0,satimage,7,2,mi,inv,,0.9236760124610592,3.363649368286133,1
0,satimage,7,2,mi,inv,,0.9085271317829458,3.362947940826416,1
0,satimage,7,2,mi,inv,,0.9129082426127527,3.338292121887207,1
0,satimage,7,2,mi,inv,,0.9117647058823529,3.374575138092041,1
0,satimage,7,2,mi,inv,,0.8942457231726283,3.333249807357788,1
0,satimage,7,2,mi,inv,,0.9080996884735203,3.350499153137207,1
0,satimage,7,2,mi,shep,,0.8895800933125972,3.3491122722625732,1
0,satimage,7,2,mi,shep,,0.9144634525660964,3.366610288619995,1
0,satimage,7,2,mi,shep,,0.8930232558139535,3.331806182861328,1
0,satimage,7,2,mi,shep,,0.9160186625194401,3.3458964824676514,1
0,satimage,7,2,mi,shep,,0.9252336448598131,3.363006353378296,1
0,satimage,7,2,mi,shep,,0.9085271317829458,3.3812057971954346,1
0,satimage,7,2,mi,shep,,0.9082426127527217,3.353623628616333,1
0,satimage,7,2,mi,shep,,0.9148606811145511,3.3878064155578613,1
0,satimage,7,2,mi,shep,,0.8926905132192846,3.3497731685638428,1
0,satimage,7,2,mi,shep,,0.9065420560747663,3.3497748374938965,1
0,satimage,7,2,chi,maj,,0.8864696734059098,1.7973430156707764,1
0,satimage,7,2,chi,maj,,0.9175738724727839,1.8058974742889404,1
0,satimage,7,2,chi,maj,,0.8868217054263566,1.7986645698547363,1
0,satimage,7,2,chi,maj,,0.9066874027993779,1.90407133102417,1
0,satimage,7,2,chi,maj,,0.9236760124610592,1.8377695083618164,1
0,satimage,7,2,chi,maj,,0.9069767441860465,1.8845908641815186,1
0,satimage,7,2,chi,maj,,0.911353032659409,1.839806318283081,1
0,satimage,7,2,chi,maj,,0.9071207430340558,1.8768980503082275,1
0,satimage,7,2,chi,maj,,0.895800933125972,1.853377342224121,1
0,satimage,7,2,chi,maj,,0.9080996884735203,1.8669283390045166,1
0,satimage,7,2,chi,inv,,0.8911353032659409,1.8694171905517578,1
0,satimage,7,2,chi,inv,,0.9175738724727839,1.8527395725250244,1
0,satimage,7,2,chi,inv,,0.8883720930232558,1.866447925567627,1
0,satimage,7,2,chi,inv,,0.9066874027993779,1.8766512870788574,1
0,satimage,7,2,chi,inv,,0.9236760124610592,1.8593366146087646,1
0,satimage,7,2,chi,inv,,0.9054263565891473,1.868969202041626,1
0,satimage,7,2,chi,inv,,0.9129082426127527,1.8664348125457764,1
0,satimage,7,2,chi,inv,,0.9086687306501547,1.8805360794067383,1
0,satimage,7,2,chi,inv,,0.895800933125972,1.864253044128418,1
0,satimage,7,2,chi,inv,,0.9127725856697819,1.8627347946166992,1
0,satimage,7,2,chi,shep,,0.8895800933125972,1.8765501976013184,1
0,satimage,7,2,chi,shep,,0.9175738724727839,1.8577072620391846,1
0,satimage,7,2,chi,shep,,0.8976744186046511,1.8689055442810059,1
0,satimage,7,2,chi,shep,,0.911353032659409,1.8535594940185547,1
0,satimage,7,2,chi,shep,,0.9299065420560748,1.8590550422668457,1
0,satimage,7,2,chi,shep,,0.9085271317829458,1.866206169128418,1
0,satimage,7,2,chi,shep,,0.9175738724727839,1.851609230041504,1
0,satimage,7,2,chi,shep,,0.9086687306501547,1.8759005069732666,1
0,satimage,7,2,chi,shep,,0.9160186625194401,1.8553414344787598,1
0,satimage,7,2,chi,shep,,0.9158878504672897,1.856001853942871,1
